level,start,end,tournament,match,p1_name,p1_race,p1_score,p2_score,p2_race,p2_name,link,prize
premier,20180126,20180128,2018 WCS Leipzig,Group (Group G Matches),TRUE,Z,2,0,P,PtitDrogo,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Group (Group G Matches),Elazer,Z,2,1,Z,TRUE,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Group (Group G Matches),TLO,Z,2,0,P,PtitDrogo,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Group (Group G Matches),TRUE,Z,2,1,Z,TLO,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Group (Group H Matches),Neeb,P,2,1,Z,Zanster,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Group (Group H Matches),XY,T,1,2,Z,Lambo,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Group (Group H Matches),Neeb,P,1,2,Z,Lambo,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Group (Group H Matches),Zanster,Z,2,1,T,XY,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Group (Group H Matches),Neeb,P,2,1,Z,Zanster,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Bracket,Elazer,Z,3,2,P,Nice,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Bracket,HeRoMaRinE,T,1,3,P,Neeb,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Bracket,Elazer,Z,2,3,P,Neeb,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Bracket,ShoWTimE,P,3,2,Z,Namshar,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Bracket,Bly,Z,1,3,Z,TRUE,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Bracket,ShoWTimE,P,3,0,Z,TRUE,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Bracket,Neeb,P,2,3,P,ShoWTimE,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Bracket,Serral,Z,3,0,T,MaSa,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Bracket,SortOf,Z,0,3,Z,Nerchio,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Bracket,Serral,Z,3,0,Z,Nerchio,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Bracket,SpeCial,T,3,1,T,UThermal,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Bracket,Lambo,Z,0,3,Z,Snute,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Bracket,SpeCial,T,3,2,Z,Snute,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Bracket,Serral,Z,3,1,T,SpeCial,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
premier,20180126,20180128,2018 WCS Leipzig,Bracket,ShoWTimE,P,2,4,Z,Serral,https://liquipedia.net/starcraft2/2018_WCS_Leipzig,101000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group A Matches),JonSnow,Z,2,0,Z,EGG,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group A Matches),puCK,P,2,1,Z,JonSnow,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group A Matches),eGGz,Z,2,0,Z,EGG,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group A Matches),eGGz,Z,0,2,T,SpeCial,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group A Matches),Semper,T,1,2,P,puCK,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group A Matches),Semper,T,2,1,T,SpeCial,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group A Matches),JonSnow,Z,2,0,T,Semper,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group A Matches),EGG,Z,0,2,T,Semper,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group A Matches),JonSnow,Z,2,0,Z,eGGz,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group A Matches),SpeCial,T,2,0,Z,EGG,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group A Matches),puCK,P,2,0,Z,eGGz,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group A Matches),puCK,P,0,2,T,SpeCial,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group A Matches),SpeCial,T,2,1,Z,JonSnow,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group A Matches),Semper,T,2,0,Z,eGGz,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group A Matches),EGG,Z,0,2,P,puCK,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group B Matches),JimRising,Z,2,1,Z,CatZ,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group B Matches),HalfBreed,Z,2,1,Z,CatZ,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group B Matches),Neeb,P,2,0,Z,JimRising,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group B Matches),Kelazhur,T,2,1,Z,HalfBreed,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group B Matches),Neeb,P,2,0,Z,Scarlett,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group B Matches),Scarlett,Z,0,2,T,Kelazhur,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group B Matches),HalfBreed,Z,0,2,P,Neeb,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group B Matches),JimRising,Z,2,0,Z,HalfBreed,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group B Matches),Neeb,P,2,1,T,Kelazhur,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group B Matches),JimRising,Z,0,2,Z,Scarlett,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group B Matches),CatZ,Z,1,2,T,Kelazhur,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group B Matches),CatZ,Z,1,2,Z,Scarlett,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group B Matches),CatZ,Z,1,2,P,Neeb,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group B Matches),Kelazhur,T,2,1,Z,JimRising,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Group (Group B Matches),Scarlett,Z,2,0,Z,HalfBreed,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Bracket,Kelazhur,T,3,1,Z,JonSnow,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Bracket,SpeCial,T,3,0,T,Kelazhur,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Bracket,Nina,P,1,3,Z,Scarlett,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Bracket,Neeb,P,3,1,Z,Scarlett,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Bracket,SpeCial,T,2,4,P,Neeb,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Bracket,Kelazhur,T,3,0,Z,Scarlett,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180201,20180204,WESG 2017 - North  South America Qualifier,Bracket,Semper,T,3,2,Z,JimRising,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2017/North_%26_South_America,34000
major,20180202,20180204,GPL 2017 - Grand Finals,Bracket,IAsonu,Z,3,1,P,Cyan,https://liquipedia.net/starcraft2/GPL_2017_Grand_Finals,19070
major,20180202,20180204,GPL 2017 - Grand Finals,Bracket,TooDming,Z,2,3,T,TIME,https://liquipedia.net/starcraft2/GPL_2017_Grand_Finals,19070
major,20180202,20180204,GPL 2017 - Grand Finals,Bracket,IAsonu,Z,1,3,T,TIME,https://liquipedia.net/starcraft2/GPL_2017_Grand_Finals,19070
premier,20180205,20180207,IEM Season XII - PyeongChang,Bracket,Elazer,Z,3,0,P,Nice,https://liquipedia.net/starcraft2/IEM_Season_XII_-_PyeongChang,150000
premier,20180205,20180207,IEM Season XII - PyeongChang,Bracket,Stephano,Z,1,3,P,Zest,https://liquipedia.net/starcraft2/IEM_Season_XII_-_PyeongChang,150000
premier,20180205,20180207,IEM Season XII - PyeongChang,Bracket,Elazer,Z,3,1,P,Zest,https://liquipedia.net/starcraft2/IEM_Season_XII_-_PyeongChang,150000
premier,20180205,20180207,IEM Season XII - PyeongChang,Bracket,Cham,Z,0,3,Z,Scarlett,https://liquipedia.net/starcraft2/IEM_Season_XII_-_PyeongChang,150000
premier,20180205,20180207,IEM Season XII - PyeongChang,Bracket,TIME,T,1,3,Z,Scarlett,https://liquipedia.net/starcraft2/IEM_Season_XII_-_PyeongChang,150000
premier,20180205,20180207,IEM Season XII - PyeongChang,Bracket,EGGz,Z,0,3,Z,Serral,https://liquipedia.net/starcraft2/IEM_Season_XII_-_PyeongChang,150000
premier,20180205,20180207,IEM Season XII - PyeongChang,Bracket,Scarlett,Z,3,1,Z,Serral,https://liquipedia.net/starcraft2/IEM_Season_XII_-_PyeongChang,150000
premier,20180205,20180207,IEM Season XII - PyeongChang,Bracket,Elazer,Z,1,3,Z,Scarlett,https://liquipedia.net/starcraft2/IEM_Season_XII_-_PyeongChang,150000
premier,20180205,20180207,IEM Season XII - PyeongChang,Bracket,Kelazhur,T,3,1,T,HeRoMaRinE,https://liquipedia.net/starcraft2/IEM_Season_XII_-_PyeongChang,150000
premier,20180205,20180207,IEM Season XII - PyeongChang,Bracket,DnS,P,0,3,P,SOs,https://liquipedia.net/starcraft2/IEM_Season_XII_-_PyeongChang,150000
premier,20180205,20180207,IEM Season XII - PyeongChang,Bracket,Kelazhur,T,0,3,P,SOs,https://liquipedia.net/starcraft2/IEM_Season_XII_-_PyeongChang,150000
premier,20180205,20180207,IEM Season XII - PyeongChang,Bracket,Probe (player),P,1,3,Z,Bly,https://liquipedia.net/starcraft2/IEM_Season_XII_-_PyeongChang,150000
premier,20180205,20180207,IEM Season XII - PyeongChang,Bracket,PandaBearMe,Z,0,3,T,SpeCial,https://liquipedia.net/starcraft2/IEM_Season_XII_-_PyeongChang,150000
premier,20180205,20180207,IEM Season XII - PyeongChang,Bracket,Demi,Z,0,3,T,SpeCial,https://liquipedia.net/starcraft2/IEM_Season_XII_-_PyeongChang,150000
premier,20180205,20180207,IEM Season XII - PyeongChang,Bracket,Bly,Z,2,3,T,SpeCial,https://liquipedia.net/starcraft2/IEM_Season_XII_-_PyeongChang,150000
premier,20180205,20180207,IEM Season XII - PyeongChang,Bracket,SOs,P,3,0,T,SpeCial,https://liquipedia.net/starcraft2/IEM_Season_XII_-_PyeongChang,150000
premier,20180205,20180207,IEM Season XII - PyeongChang,Bracket,Scarlett,Z,4,1,P,SOs,https://liquipedia.net/starcraft2/IEM_Season_XII_-_PyeongChang,150000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group A Matches),Nerchio,Z,2,1,Z,Elazer,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group A Matches),Elazer,Z,2,1,P,PartinG,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group A Matches),Elazer,Z,3,0,T,SpeCial,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group A Matches),SpeCial,T,0,3,P,PartinG,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group A Matches),Nerchio,Z,1,2,P,PartinG,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group A Tiebreakers),Elazer,Z,0,1,Z,Nerchio,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group A Tiebreakers),Nerchio,Z,1,0,P,PartinG,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group A Tiebreakers),Elazer,Z,1,0,P,PartinG,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group B Matches),MMA,T,3,0,P,Creator,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group B Matches),uThermal,T,1,2,T,MMA,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group B Matches),MMA,T,1,2,Z,soO,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group B Matches),soO,Z,2,1,P,Creator,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group B Matches),soO,Z,2,1,T,uThermal,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group B Matches),Creator,P,2,1,T,uThermal,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group C Matches),herO,P,1,2,P,MaNa,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group C Matches),herO,P,1,2,Z,Bly,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group C Matches),herO,P,0,3,T,ByuN,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group C Matches),ByuN,T,1,2,Z,Bly,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group C Matches),ByuN,T,3,0,P,MaNa,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group C Matches),Bly,Z,2,1,P,MaNa,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group D Matches),Solar,Z,3,0,Z,Snute,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group D Matches),Solar,Z,1,2,T,INnoVation,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group D Matches),Optimus,T,0,3,Z,Solar,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group D Matches),Snute,Z,1,2,T,Optimus,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group D Matches),INnoVation,T,3,0,T,Optimus,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Group (Group D Matches),INnoVation,T,2,1,Z,Snute,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Bracket,Nerchio,Z,3,1,T,MMA,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Bracket,INnoVation,T,3,0,P,MaNa,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Bracket,Nerchio,Z,1,4,T,INnoVation,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Bracket,SoO,Z,3,0,Z,Elazer,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Bracket,Bly,Z,3,2,Z,Solar,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Bracket,SoO,Z,4,1,Z,Bly,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Bracket,INnoVation,T,12,3,Z,SoO,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
major,20180214,20180220,WardiTV Team Liquid Map Contest #2,Bracket,Nerchio,Z,1,3,Z,Bly,https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament_2,4000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group A Matches),Dear,P,2,0,T,SpeCial,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group A Matches),GuMiho,T,0,2,T,Maru,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group A Matches),ShoWTimE,P,0,2,T,TY,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group A Matches),Dear,P,1,2,T,TY,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group A Matches),ShoWTimE,P,0,2,T,Maru,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group A Matches),GuMiho,T,2,0,T,SpeCial,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group A Matches),Maru,T,2,1,T,SpeCial,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group A Matches),GuMiho,T,0,2,T,TY,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group A Matches),ShoWTimE,P,0,2,P,Dear,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group A Matches),ShoWTimE,P,1,2,T,SpeCial,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group A Matches),GuMiho,T,0,2,P,Dear,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group A Matches),Maru,T,1,2,T,TY,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group A Matches),Dear,P,2,0,T,Maru,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group A Matches),TY,T,2,0,T,SpeCial,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group A Matches),ShoWTimE,P,1,2,T,GuMiho,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group B Matches),Dark,Z,1,2,P,Hurricane,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group B Matches),INnoVation,T,2,0,Z,TRUE,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group B Matches),uThermal,T,0,2,Z,Solar,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group B Matches),uThermal,T,2,1,P,Hurricane,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group B Matches),Dark,Z,2,0,Z,TRUE,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group B Matches),INnoVation,T,1,2,Z,Solar,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group B Matches),Dark,Z,1,2,Z,Solar,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group B Matches),uThermal,T,2,1,T,INnoVation,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group B Matches),Hurricane,P,2,0,Z,TRUE,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group B Matches),Hurricane,P,0,2,Z,Solar,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group B Matches),uThermal,T,2,1,Z,TRUE,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group B Matches),Dark,Z,2,0,T,INnoVation,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group B Matches),Solar,Z,2,0,Z,TRUE,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group B Matches),INnoVation,T,1,2,P,Hurricane,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group B Matches),uThermal,T,0,2,Z,Dark,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group C Matches),Impact,Z,2,0,P,Zest,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
premier,20180226,20180304,IEM Season XII - World Championship,Group (Group C Matches),Rogue,Z,1,2,Z,Serral,https://liquipedia.net/starcraft2/IEM_Season_XII_-_World_Championship,412000
